"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","29206","Forest Acres","SC","Columbia, SC, SC","Columbia, SC",,4.43952208350114,81.82,0,1.54,227700,0.70765148164529,8.27389443651926,0.0274483970136143,,0.1177086971708,0.00890207715133531,79
"Zip","29209","Columbia","SC","Columbia, SC, SC","Columbia, SC",,0.971271311585448,76,0,1.78,125900,0.238853503184713,4.65502909393184,0.0336695790309769,,0.169381746810599,0.0509849362688297,82
"Zip","29210","Columbia","SC","Columbia, SC, SC","Columbia, SC",,2.17680225533629,50,0,3.67,107300,1.41776937618147,13.0663856691254,0.0383038210624418,,0.182365332530846,0.0577557755775578,72
"Zip","29212","Columbia","SC","Columbia, SC, SC","Columbia, SC",,1.95865216807625,87.5,0,0.98,159400,0.125628140703518,5.77305905773059,0.0170451693851945,,0.0963060686015831,0.0371819960861057,76
"Zip","29223","Columbia","SC","Columbia, SC, SC","Columbia, SC",,0.220163780373204,81.82,0.029,4.02,122800,0.326797385620915,5.49828178694158,0.0305048859934853,,0.181989559164733,0.0462151394422311,66.5
"Zip","29229","Columbia","SC","Columbia, SC, SC","Columbia, SC",,0.190629614713384,67.65,0.0094,4.69,150800,0.399467376830892,3.78527185134205,0.0370557029177718,,0.196563245823389,0.0519669742593492,67
"Zip","29301","Spartanburg","SC","Spartanburg, SC, SC","Spartanburg, SC",,3.24808699154249,61.11,,,125200,0.32051282051282,9.34497816593887,0.0847523961661343,,0.0777364961417548,0.0404411764705882,66
"Zip","29302","Spartanburg","SC","Spartanburg, SC, SC","Spartanburg, SC",,6.69015975298698,100,,,139000,1.23816460305899,6.02593440122044,0.0976762589928057,,0.084827284652383,0.0360824742268041,67.5
"Zip","29303","Spartanburg","SC","Spartanburg, SC, SC","Spartanburg, SC",,5.95717545979326,88.89,,,84700,0.474495848161329,13.6912751677852,0.140106257378985,,0.11358574610245,0.0490196078431373,73.5
"Zip","29306","Spartanburg","SC","Spartanburg, SC, SC","Spartanburg, SC",,8.26956638474963,100,,,81400,0.369913686806412,22.406015037594,0.112481572481572,,0.163568773234201,0.0340909090909091,163
"Zip","29307","Spartanburg","SC","Spartanburg, SC, SC","Spartanburg, SC",,5.66116257215734,100,,,139900,0.28673835125448,5.5052790346908,0.0843102215868476,,0.0645015787099684,0.020979020979021,67
"Zip","29316","Boiling Springs","SC","Spartanburg, SC, SC","Spartanburg, SC",,5.60008054772453,89.29,,,152000,0.396301188903567,6.0711793440335,0.0807763157894736,,0.0530369718309859,0.0580912863070539,70
"Zip","29322","Campobello","SC","Spartanburg, SC, SC","Spartanburg, SC",,9.55430259095181,100,,,180200,0.670391061452514,12.9072681704261,0.0648168701442842,,0.0474090407938258,0,75
"Zip","29323","Chesnee","SC","Spartanburg, SC, SC","Spartanburg, SC",,3.95892066049134,66.67,,,129100,0.466926070038911,3.94524959742351,0.100557707203718,,0.0859697386519945,0.04,79
"Zip","29325","Clinton","SC","Greenville, SC, SC","Greenville, SC",,2.73325278560881,75,,0,89900,0.334821428571429,-2.17627856365615,0.0805228031145717,,0.169142857142857,0.027027027027027,75
"Zip","29330","Cowpens","SC","Spartanburg, SC, SC","Spartanburg, SC",,5.68734058262854,100,,,89800,0.559910414333707,6.39810426540284,0.122015590200445,,0.140287769784173,0.0512820512820513,75
"Zip","29332","Cross Hill","SC","Greenville, SC, SC","Greenville, SC",,6.39683178950195,100,,,205800,0.48828125,0.882352941176471,0.058974732750243,,0.108527131782946,0,75
"Zip","29334","Duncan","SC","Spartanburg, SC, SC","Spartanburg, SC",,2.01369311316955,66.67,,,165000,-0.0605693519079346,4.56273764258555,0.0570666666666666,,0.0612959719789842,0.0571428571428571,75.5
"Zip","29349","Inman","SC","Spartanburg, SC, SC","Spartanburg, SC",,6.03436702913143,94.12,,,159700,0.503461296412838,6.25415834996673,0.0720788979336255,,0.0547105561861521,0.0663900414937759,78
"Zip","29356","Landrum","SC","Greenville, SC, SC","Greenville, SC",,5.16982145254397,77.78,0,0,167300,-0.0597371565113501,12.0562625586068,0.035002988643156,,0.0448275862068965,0.0256410256410256,63
"Zip","29360","Laurens","SC","Greenville, SC, SC","Greenville, SC",,1.74117331185394,50,,4.01,93700,0.321199143468951,3.19383259911894,0.0775560298826041,,0.145150034891835,0.0240384615384615,75
"Zip","29365","Lyman","SC","Spartanburg, SC, SC","Spartanburg, SC",,5.76923076923077,100,,,157400,0.190961171228517,7.22070844686648,0.0678716645489199,,0.0545361875637105,0.0747663551401869,71.5
"Zip","29369","Moore","SC","Spartanburg, SC, SC","Spartanburg, SC",,3.40985367163378,94.12,,,171100,0.0584795321637427,5.61728395061728,0.053395675043834,,0.0612844036697248,0.029940119760479,66.5
"Zip","29372","Pacolet","SC","Spartanburg, SC, SC","Spartanburg, SC",,9.08041347831924,100,,,68100,0.590841949778434,31.4671814671815,0.164669603524229,,0.183050847457627,0,75
"Zip","29374","Pauline","SC","Spartanburg, SC, SC","Spartanburg, SC",,7.23654181769365,100,,,150700,0.802675585284281,11.7952522255193,0.0711147976111479,,0.129310344827586,0.0444444444444444,75
"Zip","29376","Roebuck","SC","Spartanburg, SC, SC","Spartanburg, SC",,7.1915693381662,100,,,160000,0.187852222917971,8.84353741496599,0.06496875,,0.0706243602865916,0.072463768115942,128.5
"Zip","29384","Waterloo","SC","Greenville, SC, SC","Greenville, SC",,4.89663042019063,50,,,144900,0.625,16.9491525423729,0.0479917184265011,,0.110047846889952,0.0434782608695652,75
"Zip","29385","Wellford","SC","Spartanburg, SC, SC","Spartanburg, SC",,1.59887233185663,66.67,,,113200,-0.527240773286467,3.85321100917431,0.0783657243816254,,0.0718870346598203,0.0535714285714286,75
"Zip","29388","Woodruff","SC","Spartanburg, SC, SC","Spartanburg, SC",,6.56531077997047,50,,,122400,0.57518488085456,11.2727272727273,0.0813316993464053,,0.085121107266436,0.032520325203252,73
"Zip","29401","Charleston","SC","Charleston, SC, SC","Charleston, SC",,3.58034635521547,71.43,0,0,944200,-0.358801181933305,9.57409771382152,0.00964943867824619,,0.0495867768595041,0,92
"Zip","29403","Charleston","SC","Charleston, SC, SC","Charleston, SC",,6.50691367968855,100,0,2.08,451800,0.466977985323549,10.3566194430874,0.0173461708720672,,0.0813528336380256,0,83
"Zip","29405","North Charleston","SC","Charleston, SC, SC","Charleston, SC",,4.11464626124312,92.31,0,0,,,,,,0.112409571508069,0.0544554455445545,70
"Zip","29406","North Charleston","SC","Charleston, SC, SC","Charleston, SC",,3.00174520069808,50,0,3.41,143600,0.41958041958042,11.6640746500778,0.047075208913649,,0.119560019129603,0.036,70
"Zip","29407","Charleston","SC","Charleston, SC, SC","Charleston, SC",,7.78359511343805,92.31,0,0.87,301200,0.567612687813022,10.8167770419426,0.038120849933599,,0.0592350746268657,0.0078740157480315,72
"Zip","29410","Hanahan","SC","Charleston, SC, SC","Charleston, SC",,3.46288092361391,85,0.0263,0,234100,0.256959314775161,9.64871194379391,0.0101281503630928,,0.0770398481973435,0.0147783251231527,61
"Zip","29412","Charleston","SC","Charleston, SC, SC","Charleston, SC",,7.10296684118674,80,0,1.32,325500,0.649350649350649,10.4887983706721,0.0247956989247311,,0.0543366472403154,0.00630914826498423,78
"Zip","29414","Charleston","SC","Charleston, SC, SC","Charleston, SC",,4.33615250369177,88.57,0,0.74,259400,0.231839258114374,5.66191446028513,0.00816114109483412,,0.0640514863622433,0.0143540669856459,70
"Zip","29418","North Charleston","SC","Charleston, SC, SC","Charleston, SC",,4.86038394415358,90,0,0,166500,0.970285021224985,9.97357992073976,0.0412612612612613,,0.0845238095238095,0.0422535211267606,58
"Zip","29420","North Charleston","SC","Charleston, SC, SC","Charleston, SC",,2.7533897167405,94.74,,0,185800,0.432432432432432,4.67605633802817,0.0209526372443487,,0.0764507215228738,0.0522088353413655,69
"Zip","29429","Awendaw","SC","Charleston, SC, SC","Charleston, SC",,8.18499127399651,,,,411000,0.195026816187226,10.9611231101512,0.0222457420924573,,0.0540540540540541,0,83
"Zip","29431","Bonneau","SC","Charleston, SC, SC","Charleston, SC",,6.26594173714593,100,,,171500,2.32696897374702,18.9320388349515,0.00643731778425649,,0.18,0.0555555555555555,72
"Zip","29437","Dorchester","SC","Charleston, SC, SC","Charleston, SC",,0.881326352530541,100,,,149700,-0.860927152317881,8.95196506550218,-0.00702738810955239,,0.138613861386139,0.142857142857143,70
"Zip","29438","Edisto Beach","SC",,,,6.26929789233454,50,,,430900,0.583566760037348,11.8059159314997,0.00915525644000925,,0.0617283950617284,0,108
"Zip","29439","Folly Beach","SC","Charleston, SC, SC","Charleston, SC",,9.64491878104444,66.67,,,707400,1.40481651376147,16.501976284585,0.114669211195929,,,,83
"Zip","29445","Goose Creek","SC","Charleston, SC, SC","Charleston, SC",,2.98966304201906,89.61,0.0189,2.41,177700,0.851305334846765,7.43651753325272,0.0231682611142374,,0.0819691577698695,0.0332850940665702,61
"Zip","29449","Hollywood","SC","Charleston, SC, SC","Charleston, SC",,8.02523828701839,50,0.0833,0,281800,1.294033069734,11.6924296472453,0.0555748757984387,,0.0418060200668896,0,83
"Zip","29450","Huger","SC","Charleston, SC, SC","Charleston, SC",,5.80212109007921,100,,,214200,0,3.03030303030303,0.0146638655462186,,0.0408163265306122,0,72
"Zip","29451","Isle of Palms","SC","Charleston, SC, SC","Charleston, SC",,6.53242045912203,75,,,783000,0.681496721100681,7.94044665012407,0.0363512132822477,,0.0355871886120996,0.05,156
"Zip","29455","Charleston","SC","Charleston, SC, SC","Charleston, SC",,4.3455497382199,80,0,1.55,410500,0.440420846586738,8.5978835978836,0.0175030450669915,,0.0640593391773432,0.0210526315789474,110.5
"Zip","29456","Ladson","SC","Charleston, SC, SC","Charleston, SC",,2.17210363807222,83.33,0.0312,1.17,172400,0.642148277875073,8.1555834378921,0.021125290023202,,0.0817815802717665,0.0615384615384615,62
"Zip","29461","Moncks Corner","SC","Charleston, SC, SC","Charleston, SC",,2.47080144985904,91.18,,1.03,209400,0.383509108341323,6.18661257606491,0.0138777459407833,,0.0779220779220779,0.059748427672956,75
"Zip","29464","Mount Pleasant","SC","Charleston, SC, SC","Charleston, SC",,7.93999194522755,89.29,0,0.56,477600,0.674536256323777,7.73742386645613,0.0364740368509213,,0.0500707213578501,0.00564971751412429,87
"Zip","29466","Mount Pleasant","SC","Charleston, SC, SC","Charleston, SC",,6.13639414686535,100,0,0.74,425300,0.164861045690061,5.03828105705112,0.0236092170232778,,0.0503373118837571,0.013745704467354,89
"Zip","29470","Ravenel","SC","Charleston, SC, SC","Charleston, SC",,9.53148073566922,100,,,281400,1.55178635871527,13.6969696969697,0.0144882729211087,,0.0490566037735849,0,83
"Zip","29472","Ridgeville","SC","Charleston, SC, SC","Charleston, SC",,6.28003758893811,100,0,0,205800,0.439238653001464,13.8904261206419,0.0226093294460641,,0.112612612612613,0.02,70
"Zip","29477","Saint George","SC","Charleston, SC, SC","Charleston, SC",,3.90522217747349,100,0,0,128400,0.0779423226812159,7.44769874476988,0.0199454828660437,,0.137741046831956,0.02,70
"Zip","29482","Sullivans Island","SC","Charleston, SC, SC","Charleston, SC",,7.62048597127131,77.78,,,1804300,0.177669202154239,10.1593503876916,0.0293731641079642,,0.0258064516129032,0,83
"Zip","29483","Summerville","SC","Charleston, SC, SC","Charleston, SC",,3.9750302053967,90.2,0.0088,0.7,209400,0.431654676258993,9.51882845188284,0.0146991404011461,,0.069608798552137,0.038,73
"Zip","29485","Summerville","SC","Charleston, SC, SC","Charleston, SC",,3.16955296012888,94.2,0.0127,2.4,220100,0.273348519362187,8.90648193963385,0.00771013175829172,,0.0672576177285319,0.0247116968698517,68.5
"Zip","29487","Wadmalaw Island","SC","Charleston, SC, SC","Charleston, SC",,7.41911665995436,,,,372700,0.0536912751677852,13.455098934551,-0.00189160182452375,,0.0574162679425837,0,83
"Zip","29488","Walterboro","SC",,,,2.39293864948315,66.67,,,98700,0.611620795107034,13.5788262370541,-0.0194427558257345,,0.115107913669065,0.0546875,108
"Zip","29492","Charleston","SC","Charleston, SC, SC","Charleston, SC",,7.31306215599409,94.74,0.0135,0,479400,0.334868145667643,6.46235842771486,0.0370692532332082,,0.0537285780453914,0,91
"Zip","29501","Florence","SC","Florence, SC, SC","Florence, SC",,0.224862397637267,90.91,,,140600,-0.21291696238467,-0.985915492957746,0.00948079658605971,,0.100591715976331,0.0392156862745098,71.5
"Zip","29505","Florence","SC","Florence, SC, SC","Florence, SC",,0.818230634984562,72.73,,,139700,-0.214285714285714,2.04528853177502,0.00760200429491764,,0.0994011976047904,0.0271084337349398,91
"Zip","29506","Florence","SC","Florence, SC, SC","Florence, SC",,0.400724929520741,100,,,71200,-0.140252454417952,0.99290780141844,0.00449438202247188,,0.197674418604651,0.0588235294117647,80.5
"Zip","29511","Aynor","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,2.14995301382736,,,,144200,0.208478109798471,5.4093567251462,0.0455201109570043,,0.152597402597403,0.0851063829787234,96
"Zip","29526","Conway","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,6.80426902939992,,,,164400,0.427611484422724,8.80211780277962,0.041654501216545,,0.114237205918021,0.0233545647558386,103
"Zip","29527","Conway","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,6.38542086186065,,,,140700,0.571837026447462,9.1543832428239,0.0622032693674486,,0.117461746174617,0.0498084291187739,91
"Zip","29530","Coward","SC","Florence, SC, SC","Florence, SC",,3.91529064303933,,,,71900,0.98314606741573,28.3928571428571,-0.0275938803894298,,0.258426966292135,0.0434782608695652,82
"Zip","29532","Darlington","SC","Florence, SC, SC","Florence, SC",,0.503423278292388,,,,63100,-0.473186119873817,-9.85714285714286,0.0389540412044374,,0.115471698113208,0.0718954248366013,102
"Zip","29540","Darlington","SC","Florence, SC, SC","Florence, SC",,0.516847899046852,,,,59600,-0.666666666666667,-9.14634146341463,0.0427852348993289,,0.163636363636364,0.0444444444444444,102
"Zip","29541","Florence","SC","Florence, SC, SC","Florence, SC",,1.75594039468385,,,,110600,1.00456621004566,-3.4061135371179,0.0389330922242315,,0.139495798319328,0.0843373493975904,80.5
"Zip","29544","Galivants Ferry","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,2.8111155859847,,,,138800,0.289017341040462,6.93374422187981,0.0292795389048992,,0.185964912280702,0.0377358490566038,96
"Zip","29550","Hartsville","SC","Florence, SC, SC","Florence, SC",,1.08403812592294,100,,,75600,0.26525198938992,0.26525198938992,0.0245634920634921,,0.115810276679842,0.0580204778156997,89
"Zip","29560","Lake City","SC","Florence, SC, SC","Florence, SC",,1.36058531346489,,,,60300,-0.495049504950495,14.2045454545455,0.024726368159204,,0.246869409660107,0.0507246376811594,82
"Zip","29566","Little River","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,3.38501812323802,,,,165200,0.303582270795386,4.55696202531646,0.0417372881355933,,0.112326461926798,0.0374531835205993,98
"Zip","29568","Little River","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,1.72103638072224,,,,156800,0,3.02233902759527,0.0315114795918368,,0.0857480780603193,0.0344827586206897,89.5
"Zip","29569","Loris","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,0.363807222445966,,,,127600,-0.39032006245121,-1.23839009287926,0.017923197492163,,0.110726643598616,0.0729166666666667,96
"Zip","29572","Myrtle Beach","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,5.17586253188347,,,,185700,0.378378378378378,7.52750434279097,0.0444372644049542,,0.101921470342523,0.040983606557377,125
"Zip","29575","Surfside Beach","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,0.819573097060008,,,,199200,-0.0501756146512795,5.00790722192936,0.00785140562248987,,0.0995454545454545,0.0273972602739726,73
"Zip","29576","Murrells Inlet","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,3.39441535776614,54.55,,,224400,0.0892060660124889,6.19971604353999,0.0380035650623887,,0.069270608545533,0.0155763239875389,93.5
"Zip","29577","Myrtle Beach","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,6.51631091421667,,,,143200,0.420757363253857,10.8359133126935,0.0377513966480447,,0.134328358208955,0.0291005291005291,105
"Zip","29579","Forestbrook","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,3.77768828030608,,,,187100,0.214247455811462,6.36725412166003,0.0274665954035276,,0.110211591536339,0.0333889816360601,97
"Zip","29582","North Myrtle Beach","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,6.07464089139482,,,,235000,0.427350427350427,6.09480812641084,0.0600978723404255,,0.0893637688198154,0.0326086956521739,100.5
"Zip","29588","Socastee","SC","Myrtle Beach, SC, SC","Myrtle Beach, SC",,6.14512015035575,,,,176700,0.45480386583286,7.41641337386018,0.0352631578947369,,0.0983946141895391,0.0280701754385965,86
"Zip","29593","Society Hill","SC","Florence, SC, SC","Florence, SC",,0.997449322056652,,,,30100,-0.66006600660066,-5.34591194968553,0.0238205980066446,,0.234042553191489,0,102
"Zip","29601","Greenville","SC","Greenville, SC, SC","Greenville, SC",,9.55161766680091,100,0,0,262500,1.15606936416185,16.4079822616408,0.0656990476190475,,0.0877573131094258,0,83
"Zip","29605","Greenville","SC","Greenville, SC, SC","Greenville, SC",,3.16753926701571,91.18,0,1.65,153000,0.591715976331361,10.0719424460432,0.00111111111111106,,0.0730501236232861,0.0584615384615385,62
"Zip","29607","Greenville","SC","Greenville, SC, SC","Greenville, SC",,7.70036246476037,96,0.0125,0,225600,0.759267530147387,12.2388059701493,0.0532003546099291,,0.0546021840873635,0.0163265306122449,55.5
"Zip","29609","Greenville","SC","Greenville, SC, SC","Greenville, SC",,6.88951537119076,96.67,0,0,205000,0.885826771653543,7.61154855643045,0.0393853658536585,,0.0588555858310627,0.00925925925925926,53
"Zip","29611","Greenville","SC","Greenville, SC, SC","Greenville, SC",,6.24714726808968,90,0,1.14,96100,2.56136606189968,28.475935828877,0.044672216441207,,0.0939724727100142,0.0454545454545455,60
"Zip","29615","Greenville","SC","Greenville, SC, SC","Greenville, SC",,7.03383004430125,90.32,0,0,247500,0.568874441284031,7.74923813670004,0.027579797979798,,0.0442515350412873,0.00956937799043062,62
"Zip","29617","Greenville","SC","Greenville, SC, SC","Greenville, SC",,7.59028057457377,100,0.0175,0,142400,1.13636363636364,14.5615446500402,0.0399719101123595,,0.0494117647058823,0.0272108843537415,59.5
"Zip","29621","Anderson","SC","Greenville, SC, SC","Greenville, SC",,5.39199892603034,93.55,0,0,171200,0.469483568075117,9.32311621966794,0.0513317757009346,,0.0822865465137448,0.0265486725663717,69
"Zip","29624","Anderson","SC","Greenville, SC, SC","Greenville, SC",,0.0489998657537925,100,0.125,8.56,,,,,,0.346206896551724,0.051792828685259,70
"Zip","29625","Anderson","SC","Greenville, SC, SC","Greenville, SC",,3.30379916767351,75,0.0244,1.99,141400,0.568990042674253,10.46875,0.0665558698727016,,0.089919017034348,0.0279503105590062,71
"Zip","29626","Anderson","SC","Greenville, SC, SC","Greenville, SC",,5.32621828433347,100,0,0,135500,0.44477390659748,12.1688741721854,0.0411881918819188,,0.119196119196119,0.0174418604651163,69.5
